nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
0,CR2011SSTR,46,CR2011SSTR.jpg,Glen Cooking Range Ss Gas Grill 3 Burners (2011 Sstr),"[""CR2011SSTR.jpg""]",49995,48996,2,-1,8,152,1,0,0,0,0,0,1,1,0,0,0,0,"<ul><li>Brand: Glen</li><li>Model:CR2011SSTR</li><li>Cooking Range Stainless Steel Gas Grill, Gas Oven 1 Triple Ring Burner, 3 Aluminium Alloy Burners (2011 SSTR)</li><li>4 aluminium alloy burners for heavy duty Indian cooking</li><li>62.6 litre oven and 34.45 litre grill chamber for baking and grilling</li><li>Motorised Rotisserie: optional</li><li>Strong vitreous enamelled pan supports</li><li>2 years standard Warranty</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16949|17045,73211110,1044
0,CR2012PLTRAI,46,CR2012PLTRAI.jpg,Glen Cooking Range Ss Gas Grill 3 Burners Ai (2012Pltrai),"[""CR2012PLTRAI.jpg""]",53995,52916,2,-1,8,152,1,0,0,0,0,0,1,1,0,0,0,0,"<ul><li>Brand: Glen</li><li>Model: CR2012PLTRAI</li><li>Cooking Range Stainless Steel Gas Grill, Gas Oven 1 Triple Ring, 3 Alloy Burners Auto Ignition (2012PLTRAI)</li><li>4 aluminium alloy burners for heavy duty Indian cooking</li><li>62.6 litre oven and 34.45 litre grill chamber for baking and grilling</li><li>Motorised Rotisserie: Optional</li><li>Strong vitreous enamelled pan supports</li><li>2 years standard Warranty</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16949|17045,73211110,1044
0,CR2014DBAI,46,CR2014DBAI.jpg,Glen Cooking Range Gas Grill Brass Burners Ai (2014Dbai),"[""CR2014DBAI.jpg""]",65995,64676,2,-1,8,152,1,0,0,0,0,0,1,1,0,0,0,0,"<ul><li>Brand: Glen</li><li>Model: CR2014DBAI</li><li>Cooking Range Glass Gas Grill, Gas Oven Rotiseerie Double Ring Forged Brass Burners Auto Ignition (2014DBAI)</li><li>4 forged brass burners for heavy duty Indian cooking</li><li>62.6 litre oven and 34.45 litre grill chamber for baking and grilling</li><li>Rotisserie attachment in grill: Yes</li><li>Large viewing window: Gas Oven with Large viewing window glass door</li><li>Strong vitreous enamelled pan supports</li><li>Type of burners: Double Ring Flame Forged Brass Burner</li><li>Large viewing window: Gas Oven with Large viewing window glass door</li><li>Light in Oven Available</li><li>Glass: 8mm thick toughened</li><li>2 years standard Warranty</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16949|17045,73211110,1044
0,BO-657,46,BO657.jpg,Glen Built In Oven Touch Controls Mr Turbo Fan 56L Mf (657),"[""BO657.jpg""]",69995,68596,2,-1,8,152,1,0,0,0,0,0,1,1,0,0,0,0,"<ul><li>Brand: Glen</li><li>Model:BO-657</li><li>Built in Oven Touch Controls Motorised Rotisserie Turbo Fan 56L with Multi-function (657)</li><li>Capacity: 56 litre</li><li>Timer: 24 hr digital</li><li>Controls: Touch controls</li><li>Warranty: 1 year</li><li>Child safety lock: Available</li><li>8 functions: Grill, Top heating+convection, Back heating+convection, Grill+Top heating, Grill+Top heating+Convection, Top Bottom heating+Convection, Top+Bottom heating, Bottom heating+Convection</li><li>Oven light: Available</li><li>Built-in Oven for comfortable cooking</li><li>Oven light Available</li><li>Large viewing window: Yes</li><li>Double glass door: Yes</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16953|17052,73211110,1044
0,BO-660MRT,46,BO660MRT.jpg,Glen Built-In-Oven 660 Mr+Turbo,"[""BO660MRT.jpg""]",53995,52916,2,-1,8,152,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand: Glen</li><li>Model: BO-660MRT</li><li>Built in Oven Motorised Rotisserie Turbo Fan 65Ltr with Multi-function (660 M RT)</li><li>Capacity: 65 litre</li><li>Timer: 24 hr digital</li><li>2 layer door with viewing window: Yes</li><li>Warranty: 1 year</li><li>Enamel oven interior: Yes</li><li> Removable rack support with shelf position: Yes</li><li>Grill Power : 2000W</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16953|17052,73211110,1044
0,BO-661MRT,46,BO661MRT.jpg,Glen Built-In-Oven 65 Ltr Touch Mr+Turbo,"[""BO661MRT.jpg""]",62995,61736,2,-1,8,152,1,0,0,0,0,0,1,1,0,0,0,0,"<ul><li>Brand: Glen</li><li>Model: BO-661MRT</li><li>Built in Oven Touch Controls Motorised Rotisserie Turbo Fan 65L with Multi-function (661)</li><li>Built-in Oven for comfortable cooking</li><li>9 functions convection oven allows you to cook multiple dishes</li><li>65 litre capacity for heavy duty Indian cooking</li><li>Turbo fan, motorized rotisserie and 10 hr timer support for quick cooking</li><li>Child safety lock: Available</li><li>1 year standard Warranty</li><li>Timer function with cooking end signal: Yes</li><li>Controls: Touch control panel with thermostat push-out knobs</li><li>Energy Rating: A, Max Power 3000W</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16953|17052,73211110,1044
0,BO-663Gas,46,BO663GAS.jpg,Glen Built In Mf Gas Oven Gas Grill Mr 65 Ltr,"[""BO663GAS.jpg""]",62995,61736,2,-1,8,152,1,0,0,0,0,0,0,0,1,65,0,0,"<ul><li>Brand: Glen</li><li>Model: BO-663Gas</li><li>Built in Gas Oven Gas Grill Motorised Rotisserie 65L with Multi-function (663 Gas) </li><li>Built-in Oven for comfortable cooking</li><li>3 functions oven allows you to cook multiple dishes</li><li>65 litre capacity for heavy duty Indian cooking</li><li>Turbo fan, motorized rotisserie and 2 hr timer support for quick cooking</li><li>Child lock safety to keep you safe all time</li><li>Removable door plate: Yes</li><li>Forced cooling system: Yes</li><li>Wire rack with Drip pan: Yes</li><li>Equipped with Flame Failure Device: Yes</li><li>Temperature setting:160 to 265 DC</li><li>1 year standard Warranty</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16949|17045|17052,73211110,1044
0,MO-671,46,MO671.jpg,Glen Microwave Oven 25 Ltr,"[""MO671.jpg""]",45995,45076,2,-1,8,152,1,0,0,0,0,0,0,0,1,25,0,0,"<ul><li>Brand: Glen</li><li>Model: MO-671</li><li>Built-In-Microwave with Grill Glass Touch Control Capacity 25 Ltr (MO 671)</li><li>Touch control panel that is classy and easy to use</li><li>25-liter capacity, perfect for Indian households</li><li>Comes with a grill and multi stage cooking function </li><li>ISI certified</li><li>1 year warranty</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16953|17046|17052,73211110,1044
0,MO-672,46,MO672.jpg,Glen Microwave Oven 36 Ltr Touch Control ,"[""MO672.jpg""]",72995,71536,2,-1,8,152,1,0,0,0,0,0,0,0,1,36,0,0,"<ul><li>Brand: Glen</li><li>Model: MO-672</li><li>Built-in-Microwave Oven with Touch Control Capacity 36 ltr. (MO 672)</li><li>The Glen 672 Built in Microwave is designed to make your everyday meal preparation for the family convenient, yet special. </li><li>It defrosts, heats and cooks a variety of foods. </li><li>Packed with a host of features like Auto Cook Menus, touch control, LCD display, 5 power levels, child safety lock and more, this built in microwave ensures hassle free cooking. </li><li>It 36 litre capacity makes it ideal for small to medium sized families.</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16953|17046|17052,73211110,1044
0,MO-674,46,MO674.jpg,Glen Built-In-Microwave Convection 25 Ltr,"[""MO674.jpg""]",47995,47036,2,-1,8,152,1,0,0,0,0,0,0,0,1,25,0,0,<ul><li>Brand: Glen</li><li>Model: MO-674</li><li>Built in Microwave with Convection Jog wheel Control 25 Ltr (MO 674)</li><li>The Glen Built in Microwave oven is designed in stainless steel finish to go with your kitchen interiors. </li><li>It has 8 auto cook menus for quick preparation of foods. </li><li>With electronic clock you can achieve the desired results without much efforts. </li><li>The pull handle door makes the appliance easy to operate. </li><li>The stainless steel cavity & frame ensures durability and convenient cleaning. </li><li>30 second speed cook is an added advantage for quick reheating or cooking of foods.</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16953|17046,73211110,1044
0,MO-675,46,MO675.jpg,Glen Built-In-Microwave 25L - 675 Glass Finish,"[""MO675.jpg""]",41995,41156,2,-1,8,152,1,0,0,0,0,0,0,0,1,25,0,0,"<ul><li>Brand: Glen</li><li>Model: MO-675</li><li>Built In Microwave Oven with Grill 25Ltr Glass Finish (MO 675)</li><li>The Glen Built in Microwave oven is designed in full glass finish having stainless steel interiors to go with your kitchen interiors.</li><li>It has 8 auto cook menus for quick preparation of foods.</li><li>With digital timer, you can achieve the desired results without much efforts.</li><li>The pull handle door makes the appliance easy to operate.</li><li>The 30 second speed cook is an added advantage for quick reheating or cooking of foods.</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16953|17046,73211110,1044
0,MO-676,46,MO676.jpg,Glen Built-In-Microwave 25L - 676 Glass Finish,"[""MO676.jpg""]",43995,43116,2,-1,8,152,1,0,0,0,0,0,0,0,1,25,0,0,"<ul><li>Brand: Glen</li><li>Model: MO-676</li><li>Built In Microwave Oven with Grill 25Ltr Glass Finish (MO 676)</li><li>The Glen Built in Microwave oven 676 is designed in full glass finish having stainless steel interiors to go with your kitchen interiors. </li><li>It has 11 auto cook menus for quick preparation of foods.</li><li>The Glen Built in Microwave oven is designed in stainless steel finish to go with your kitchen interiors</li><li>It has 6 auto cook menus for quick preparation of foods</li><li>With 5 power levels & 60 minute digital timer, you can achieve the desired results without much efforts</li><li>The pull handle door makes the appliance easy to operate. </li><li>The stainless steel cavity & frame ensures durability and convenient cleaning.</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16953|17046,73211110,1044
0,MO-677,46,MO677.jpg,Glen Built-In-Microwave Ss Touch Control,"[""MO677.jpg""]",36995,36256,2,-1,8,152,1,0,0,0,0,0,1,1,0,0,0,0,"<ul><li>Brand: Glen</li><li>Model: MO-677</li><li>Built In Microwave Oven with Grill Soft Touch Controls Stainless Steel 25Ltr (MO 677)</li><li>The Glen Built in Microwave oven is designed in stainless steel finish to go with your kitchen interiors. </li><li>It has 6 auto cook menus for quick preparation of foods. </li><li>With 5 power levels & 60 minute digital timer, you can achieve the desired results without much efforts. </li><li>The pull handle door makes the appliance easy to operate. </li><li>The stainless steel cavity & frame ensures durability and convenient cleaning.</li><li>Disclaimer : Product colour may slightly vary due to photographic lighting sources or your monitor settings.</li></ul>",,,20-12-2050,0,1,4,4,1,0,[],0,18,16945|17022|16953|17046,73211110,1044
